# Moller et al. 2022 
# SNe Ia selected with SuperNNova using host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology 
# No HQ nor JLA cuts 
# Columns are: SNID=id zHD=redshift IAUC=naming SuperNNova probabilities= all_class0_S_0, average_probability_set_0 
#              SALT2 fit= c,x1,zHDERR,cERR,x1ERR 
SNID,IAUC,SNTYPE,zHD,c,x1,zHDERR,cERR,x1ERR,HOSTGAL_MAG_r,all_class0_S_0,average_probability_set_0
1255735,DES13X3lqc      ,0,0.3645,0.0342676,-0.239314,0.001,0.0239089,0.137,23.96,1.0,1.0
1255737,DES13X3khu      ,0,0.9186,-0.0157953,-1.3681,0.001,0.0818529,0.5604899999999999,23.64,0.9928911,0.9967991
1255823,DES13X3lql      ,0,1.1093,-0.279681,-0.983181,0.001,0.0660044,0.76408,23.4,0.99944633,0.9994391
1255974,DES13C2wfx      ,0,0.3431,0.29682,-0.160144,0.001,0.039986,0.46498,20.67,0.9895168,0.85645896
1256028,DES13C3nsq      ,0,0.9552,-0.00473182,-1.14881,0.001,0.0784341,0.50036,24.08,0.99956936,0.99944055
1256332,DES13X3ntj      ,0,0.478,-0.0272123,0.97142,0.001,0.0242682,0.1953,23.18,1.0,0.9999998
1256432,DES13C2ric      ,0,0.5113,-0.0715674999999999,0.1166099999999999,0.001,0.0360381999999999,0.34467,22.16,0.9999999,0.9999999
1256490,DES13S1rxa      ,0,0.3723,0.0535477,1.19117,0.001,0.0360743,0.39983,21.57,1.0,0.9999998
1256505,DES13S2nva      ,0,0.5563,0.0158683,0.63722,0.001,0.044198,0.53275,22.81,0.9999994,0.99999964
1256570,DES13C3appm     ,0,0.3473,-0.0550675,-2.0460700000000003,0.001,0.0323255,0.2897099999999999,21.35,0.99998856,0.99998915
1256596,DES13C3rud      ,0,0.6814,-0.0290445999999999,-0.451051,0.001,0.0403321999999999,0.39452,23.64,0.99999917,0.9999987
1256620,DES13C3nwv      ,0,0.2747,0.0116402,-1.22622,0.001,0.032329,0.25477,20.32,1.0,0.9999997
1256680,DES13X1bakt     ,0,0.2944,0.0652616,-0.213009,0.001,0.0412274,0.4427399999999999,21.58,1.0,0.9999994
1256701,DES13X1rtr      ,0,0.4363,0.0164847,-0.661045,0.001,0.0603365,0.6796300000000001,21.91,0.99589044,0.9985881
1256764,DES13X2nwa      ,0,0.5565,-0.1010399999999999,-0.539972,0.001,0.0450532,0.5232600000000001,21.54,0.9999783,0.9999825
1256807,DES13X3apgv     ,0,0.6194,-0.0193743,-0.864382,0.001,0.0547660999999999,0.8239200000000001,21.39,0.99999356,0.9998441
1256819,DES13X3lvj      ,0,0.5858,0.0189226,0.16422,0.001,0.0343321999999999,0.34506,23.71,0.9999999,0.9999998
1256823,DES13X3nyc      ,1,0.4408,-0.118003,0.74869,0.001,0.0228451,0.15786,23.09,1.0,1.0
1256933,DES13C1rwy      ,0,0.3528,0.0620733,-1.80401,0.001,0.0338893,0.33623,20.82,0.9999999,0.9999997
1257016,DES13E1nkv      ,0,0.3376,0.0591057,-0.85685,0.001,0.0317588,0.26691,21.92,1.0,0.99998724
1257022,DES13E1pau      ,0,0.3868,-0.0597306,-0.681589,0.001,0.0279291,0.2350699999999999,21.48,1.0,0.9999999
1257040,DES13E1nun      ,0,0.3518,-0.0417024,-0.427581,0.001,0.0262089999999999,0.23701,20.94,1.0,1.0
1257102,DES13E2nuu      ,0,0.4733,-0.0514178999999999,0.0616842,0.001,0.0325613,0.34911,22.67,0.9999999,0.9999999
1257129,DES13E2odz      ,0,0.5889,0.1072099999999999,0.37706,0.001,0.0582904999999999,0.7268100000000001,21.58,0.99933124,0.99837226
1257144,DES13E2lov      ,0,0.5254,0.0309046,1.71766,0.001,0.0395962,0.56376,22.27,0.9999994,0.99999845
1257216,DES13S2rdr      ,0,0.6543,-0.00698055,1.1145200000000002,0.001,0.056829,0.70349,23.06,0.9999621,0.9999398
1257256,DES13C3arun     ,0,0.4196,-0.121656,-2.85115,0.001,0.0496008,0.8275299999999999,20.73,0.99401397,0.800156
1257335,DES13C1rza      ,0,0.4841,0.00290361,-0.384457,0.001,0.0530486,0.59811,21.54,0.9999944,0.9992439
1257356,DES13C1aply     ,0,0.3326,-0.061758,-0.822477,0.001,0.0327575,0.21636,21.47,1.0,1.0
1257366,DES13C1ryv      ,1,0.2114,0.11397,-0.455602,0.001,0.033977,0.23239,19.37,1.0,0.9999998
1257401,DES13C2wdi      ,0,0.7208,0.25617,2.91193,0.001,0.10165,1.68352,23.55,0.97486985,0.815586
1257419,DES13C2rzr      ,0,0.4036,-0.0393825,-0.0207352999999999,0.001,0.0355219,0.40039,21.09,1.0,1.0
1257496,DES13C2obi      ,0,0.594,0.0111131,-2.3172900000000003,0.001,0.0829409,0.63176,21.55,0.9997937,0.9982889
1257533,DES13C3aoje     ,0,0.2295,-0.0933388,0.20813,0.001,0.035997,0.1505099999999999,20.87,0.9999987,0.9999983
1257587,DES13C3ugl      ,0,1.144,-0.186186,1.02149,0.001,0.0544168,0.71211,23.67,0.9922546,0.93808806
1257597,DES13C3sov      ,0,0.9428,-0.0698256,3.18115,0.001,0.0626094,1.02125,23.55,0.9999734,0.99992645
1257602,DES13C3sqz      ,0,0.5217,-0.0635889,0.66161,0.001,0.0241503,0.1768,23.86,1.0,1.0
1257605,DES13C3sih      ,0,0.7453,0.1287599999999999,0.83526,0.001,0.0919837,1.15196,22.36,0.9999939,0.9999832
1257609,DES13C3btpr     ,0,0.3339,0.2688,0.16261,0.001,0.031018,0.23779,21.17,0.99999964,0.9999995
1257646,DES13C3aqxm     ,0,0.8409,-0.0792454,-2.31006,0.001,0.0902742,0.71014,23.64,0.9999827,0.99994487
1257691,DES13E1rzf      ,0,0.6495,0.0625911999999999,-1.15613,0.001,0.0970633,1.55647,22.31,0.99966717,0.99882114
1257695,DES13E1sae      ,1,0.1838,-0.0802232,0.33632,0.001,0.0249541,0.0767525,21.04,1.0,0.9999999
1257775,DES13C3stk      ,0,0.476,-0.00964579,0.1698599999999999,0.001,0.0278425,0.28999,22.02,1.0,1.0
1257839,DES13E2scm      ,0,0.6442,0.16295,-0.0406841,0.001,0.0801195,0.94659,23.42,0.5999997,0.6603459
1257905,DES13S1svw      ,0,0.6139,0.014088,0.54764,0.001,0.0531223,0.67502,24.43,0.99999285,0.9999711
1257934,DES13S1stz      ,0,0.2965,0.0245511,0.43238,0.001,0.0313962999999999,0.22368,21.92,1.0,0.9999999
1257973,DES13S1bivg     ,0,0.6775,-0.0398036,-0.758563,0.001,0.0496365999999999,0.94704,23.11,0.99681586,0.99804735
1258061,DES13S2rxe      ,0,0.4583,0.0145102,-1.72225,0.001,0.041207,0.4901899999999999,21.08,0.99449253,0.9987429
1258090,DES13S2swd      ,0,0.3666,-0.121746,-1.568,0.001,0.0373218,0.31863,21.68,1.0,0.9999998
1258118,DES13S2tnu      ,0,0.6252,0.16618,-0.5260640000000001,0.001,0.0799849,0.8971600000000001,22.71,0.9991788,0.9994372
1258191,DES13X1rve      ,0,0.5169,0.28523,0.00330982,0.001,0.0915198,0.81703,22.27,0.81236655,0.71373427
1258249,DES13X1tnh      ,0,0.6211,0.18324,-1.18141,0.001,0.0851972,0.8978299999999999,23.9,0.99977046,0.9995329
1258289,DES13X2nvp      ,0,0.5052,-0.0573966,-1.95164,0.0001,0.27358,0.31596,21.19,0.99999917,0.99999905
1258309,DES13X2sfv      ,0,0.4762,0.00131623,1.7823,0.001,0.0380424,0.53484,23.13,0.9999999,1.0
1258330,DES13X2nwb      ,0,0.5247,0.00640043,1.20304,0.001,0.0386276,0.59263,23.0,0.99999964,0.9999992
1258400,DES13X2oep      ,0,0.5796,-0.0181332,0.7871100000000001,0.001,0.0572975,0.8845799999999999,22.21,0.99901915,0.99814856
1258422,DES13X3mlw      ,0,0.521,0.0921519,0.6633399999999999,0.001,0.0405305,0.5456,21.97,0.99999905,0.99999964
1258433,DES13X3rvw      ,0,0.6144,-0.0230576,0.32833,0.001,0.0350061,0.40453,23.73,1.0,0.9999999
1258457,DES13X3pbu      ,0,1.0993,-0.1027759999999999,1.16805,0.001,0.0698124,1.36803,25.03,0.9957016,0.99280775
1258500,DES13X3bpb      ,0,0.4938,0.0665708999999999,0.41671,0.001,0.0338226,0.39144,21.99,0.9999801,0.99903774
1258529,DES13X3pcm      ,0,0.8235,0.2419599999999999,-0.358853,0.001,0.14674,1.06336,23.59,0.9994186,0.99826986
1258704,DES14C1zhl      ,0,0.3151,0.0834306,-0.5576979999999999,0.001,0.0388276,0.40941,20.05,1.0,0.999998
1258802,DES13E1awyi     ,0,0.5495,0.0108843999999999,-0.7889470000000001,0.001,0.0582283,0.64531,21.49,0.99999964,0.99999917
1258906,DES13E2tbn      ,1,0.3492,0.026131,-0.204489,0.001,0.0297670999999999,0.25654,22.94,1.0,1.0
1258940,DES13S1sty      ,1,0.4259,-0.0929246,0.0321269,0.001,0.0325545999999999,0.29996,21.01,0.9999999,0.9999997
1259006,DES13X2shu      ,0,0.5279,0.0887235,0.7149800000000001,0.001,0.0499538,0.4866399999999999,23.78,0.9999889,0.99998456
1259169,DES13C1axom     ,0,0.6468,0.0939787,-0.174933,0.001,0.091974,1.11041,21.56,0.9902022,0.9873168
1259241,DES13C2btqi     ,0,0.1054,0.15975,-1.90437,0.001,0.0503669,0.3324,18.81,0.9999994,0.9999992
1259246,DES13C2azic     ,0,0.2228,0.16806,-1.17172,0.001,0.0345466,0.1801299999999999,19.31,1.0,0.9999992
1259330,DES13E2sco      ,0,0.6024,0.0267602,-0.528524,0.001,0.0725847,0.77323,22.71,0.95921594,0.93741035
1259341,DES13E2wex      ,0,0.2721,-0.0721798999999999,0.57745,0.001,0.0256862,0.13672,23.18,1.0,0.9999997
1259352,DES13C3btqn     ,0,0.2197,0.049804,-0.697752,0.001,0.04018,0.23845,19.83,0.9999989,0.99999934
1259412,DES13X3syi      ,1,0.3049,-0.00522939,0.88518,0.001,0.0273396999999999,0.16771,21.03,1.0,1.0
1259500,DES13X3tdj      ,0,0.5616,-0.0164983,0.99349,0.001,0.0293050999999999,0.33939,22.63,0.9999999,1.0
1259511,DES13X3tqd      ,0,0.3271,-0.0646055,0.30812,0.001,0.0230691,0.13497,20.34,1.0,0.9999998
1259538,DES13X3tvl      ,0,0.5124,-0.00738346,-0.1932819999999999,0.001,0.0276552,0.2670099999999999,23.15,1.0,1.0
1259544,DES13X3zaz      ,0,0.3425,0.0533856999999999,-0.103789,0.001,0.0507893,0.5350699999999999,21.96,0.99955076,0.99824154
1259561,DES13X1tqo      ,0,0.5675,-0.0408407,-0.357757,0.001,0.0430174,0.64151,22.42,0.99999976,0.9999983
1259585,DES13X1tnl      ,0,0.564,0.071672,0.66962,0.001,0.0574095,0.82026,22.42,0.89702064,0.8838024
1259615,DES13X1tnn      ,0,0.3201,0.16852,0.21789,0.001,0.0369625,0.40007,21.6,0.99999,0.98188937
1259667,DES13C3uip      ,0,0.6587,0.025187,-1.24756,0.001,0.0511564,0.5937600000000001,23.08,0.9998882,0.99986345
1259738,DES13S1wfz      ,0,0.4338,0.31568,0.5252,0.001,0.072187,0.89469,22.89,0.99948066,0.99901277
1259771,DES13S1tdc      ,0,0.5323,0.0389584,1.14905,0.001,0.0451369,0.57067,23.51,0.9999993,0.9999992
1259944,DES13S2xci      ,0,0.5221,0.0252887,-0.504674,0.001,0.0587763,0.84175,23.18,0.99998,0.9999924
1259966,DES13S2wxd      ,0,0.631,0.0125845,-0.197851,0.001,0.0619629,0.84924,22.59,0.99987316,0.99973804
1259972,DES13S2thh      ,0,0.5222,-0.0460126,0.6051300000000001,0.001,0.0500183,0.96677,23.69,0.9999999,0.99999934
1260000,DES13S2wxi      ,0,0.5506,-0.00716703,0.4406,0.001,0.050654,0.6533,22.9,0.99999857,0.99999696
1260030,DES13S2wxe      ,0,0.4581,0.0496711,-0.283928,0.001,0.0415018,0.56174,21.8,0.9999999,0.9999998
1260050,DES13S2uhn      ,0,0.2728,-0.0250671,-1.0069,0.001,0.0286312,0.17776,20.64,1.0,1.0
1260058,DES13S2wwz      ,0,0.3895,-0.0555105,0.2242,0.001,0.0273938,0.2767199999999999,22.5,0.9999999,0.99999857
1260105,DES13X1wxn      ,0,0.6759,-0.0129282,-0.609989,0.001,0.0666962,0.8432200000000001,22.07,0.999998,0.99999446
1260107,DES13X1wxo      ,0,0.4299,0.15068,-1.56421,0.001,0.0563654,0.49906,22.81,0.9999777,0.9998806
1260134,DES13X1umv      ,0,0.7686,0.0907084,0.28948,0.001,0.12986,1.78762,22.9,0.99153954,0.99213094
1260159,DES13X1ukf      ,0,0.4303,-0.0256668,-1.87646,0.001,0.0447274999999999,0.45193,21.24,0.999918,0.98931617
1260241,DES13X3amdf     ,0,0.3334,-0.0213775999999999,-1.19146,0.001,0.0442289,0.47011,20.24,0.99999976,0.99999726
1260360,DES13X3azfh     ,0,0.8397,-0.0926959,-1.1783,0.001,0.11024,1.33517,23.56,0.99514717,0.9953866
1260427,DES13X3tcq      ,0,0.8175,0.0394028,-1.21322,0.001,0.0888308999999999,0.62162,24.17,0.9998216,0.99977654
1260459,DES13X3wov      ,0,0.8564,-0.073015,-0.192817,0.001,0.0575781999999999,0.6792100000000001,23.56,0.9999896,0.9989007
1260461,DES13X3wow      ,0,0.858,-0.130482,-0.8120569999999999,0.001,0.0592442,0.66079,23.79,0.99972767,0.99380577
1260463,DES13X3wox      ,0,0.6203,0.13217,-1.01819,0.001,0.0526266999999999,0.56428,23.66,0.9999137,0.9998919
1260522,DES13X3xym      ,0,0.7413,-0.00752936,-0.176492,0.001,0.079545,0.80161,23.15,0.99953544,0.9996764
1260551,DES13C1wwo      ,0,0.5524,0.0753148,0.69047,0.001,0.0406654,0.48446,22.12,0.99999857,0.99999875
1260556,DES13C1wwq      ,0,0.2744,0.14502,0.2674,0.001,0.0321491,0.29905,20.27,1.0,1.0
1260568,DES13C1xaw      ,0,0.5381,-0.0154801,-2.8058,0.001,0.0543631999999999,0.5724199999999999,23.13,0.99999833,0.99999696
1260645,DES13C2wwv      ,0,0.674,0.0570455,0.67604,0.001,0.0603425999999999,0.8114399999999999,22.49,0.9998086,0.99984753
1260889,DES13E2xap      ,0,0.5289,0.081831,1.1503,0.001,0.0402803,0.5609,23.26,0.9999999,1.0
1260905,DES13E2rzy      ,0,0.8056,-0.18162,0.31303,0.001,0.0997355,1.07841,23.12,0.9009237,0.7895938
1260954,DES13E2wfp      ,0,0.6987,0.1200099999999999,0.50784,0.001,0.0212803,0.78137,23.64,0.9996253,0.9998376
1260977,DES13E2wwe      ,0,0.6418,0.11502,2.9422900000000003,0.001,0.0557306,1.1110799999999998,22.98,0.99927014,0.99939334
1261139,DES13C1acki     ,0,0.5565,0.11996,1.94026,0.001,0.0202377,0.9695,22.05,0.9999957,0.9999933
1261144,DES13C1xay      ,0,0.6107,-0.0428188,-0.208809,0.001,0.0485576,0.56397,23.14,0.99892765,0.9952631
1261158,DES13C1tgi      ,0,0.7283,0.0242447999999999,-1.56693,0.001,0.0977712,0.66874,22.55,0.99774736,0.99600446
1261163,DES13C1wzn      ,0,0.6185,-0.0804882,0.45113,0.001,0.0444784,0.60468,22.49,0.9999964,0.9999956
1261173,DES13C1ackj     ,0,0.4738,0.0745813999999999,-0.347692,0.001,0.0462438,0.4547899999999999,22.39,0.9999993,0.9999994
1261193,DES13C1xan      ,0,0.1925,0.15985,0.85545,0.001,0.0296227,0.16888,20.8,1.0,0.9999999
1261233,DES13C3xei      ,0,0.5317,-0.0085697,-1.07395,0.001,0.0322656,0.28384,22.73,1.0,1.0
1261259,DES13C3wgz      ,0,0.5272,-0.0341075,-0.274217,0.001,0.0324522999999999,0.33733,22.14,1.0,1.0
1261456,DES13X1wxm      ,0,0.6216,-0.0698711,0.0743287,0.001,0.0332441,0.58843,22.66,0.9999794,0.9999916
1261503,DES13X2xbk      ,0,0.3521,-0.066077,-0.282761,0.001,0.0399569,0.39607,20.62,0.9999999,0.999996
1261579,DES13X3woy      ,1,0.3221,-0.0218682,-0.212496,0.001,0.0233926,0.12414,19.92,1.0,0.9999999
1261587,DES13C3xhy      ,0,0.6539,0.0516101,0.29868,0.001,0.0373018,0.41976,23.44,0.73208064,0.60757387
1261784,DES13C1acls     ,0,0.2652,0.35871,0.0111077,0.001,0.0434915,0.37734,20.37,1.0,0.9999995
1261963,DES13S1ackq     ,0,0.2796,0.30516,-1.26939,0.0001,0.0592506999999999,0.45483,20.04,0.99999917,0.99999887
1262016,DES13X3yhq      ,0,0.4669,-0.0828515,-0.104149,0.001,0.0246157,0.28833,22.4,1.0,1.0
1262047,DES13C1wfu      ,0,0.739,0.00863014,2.1906,0.001,0.10152,1.09789,23.92,0.99953365,0.9980098
1262055,DES13C1acmu     ,0,0.5807,-0.1140019999999999,-0.515911,0.001,0.0514692999999999,0.543,23.06,0.9999995,0.9999941
1262067,DES13C1abqk     ,0,0.7701,-0.020318,0.65879,0.001,0.12527,1.2614299999999998,22.88,0.99924076,0.9995964
1262069,DES13C1ackk     ,0,0.5341,-0.0153073999999999,-2.3228,0.001,0.0729023,0.69524,20.62,0.99940634,0.99277055
1262084,DES13C1acnc     ,0,0.4536,0.13,0.15188,0.001,0.0204488,0.54745,21.1,0.99999905,0.9999984
1262128,DES13C2acmj     ,1,0.1132,-0.0716784,-1.98779,0.001,0.0424054,0.15285,18.07,0.9999958,0.9988885
1262131,DES13C2ackh     ,0,0.338,-0.0304062999999999,0.0407337,0.001,0.0258234,0.19666,21.72,1.0,1.0
1262133,DES13C2acme     ,0,0.611,-0.0139805,-0.547655,0.001,0.047243,0.49245,21.48,0.9999993,0.99999887
1262135,DES13C2yys      ,0,0.383,-0.0513743,-0.1057309999999999,0.001,0.0273087999999999,0.28326,20.61,1.0,1.0
1262181,DES13C2yal      ,0,0.4695,0.28401,1.99478,0.001,0.0665143,0.82915,21.16,0.9911851,0.8808665
1262190,DES13C2acmf     ,0,0.3339,-0.074914,0.7147600000000001,0.001,0.0246046,0.19134,19.82,1.0,1.0
1262214,DES13C3abht     ,1,0.6894,-0.0652341999999999,0.0572959,0.01,0.0304173,0.25228,25.53,0.99999976,0.9999999
1262231,DES13C3wps      ,0,0.8831,-0.312926,-2.95889,0.001,0.0979218,0.65955,23.26,0.99242485,0.99668425
1262252,DES13E1acke     ,0,0.4529,0.0361328,0.81686,0.001,0.0349181,0.45888,22.67,1.0,0.9999999
1262267,DES13E1acrx     ,0,0.5621,0.1319,-2.43099,0.001,0.0715691,0.86971,21.35,0.99946636,0.9988413
1262450,DES13S2acrh     ,0,0.648,-0.0357041,-0.285039,0.001,0.0783251,0.87441,22.24,0.9881146,0.8459471
1262509,DES13S2acmp     ,0,0.5462,0.17426,-0.0422443,0.001,0.0892241,1.01971,22.31,0.84013355,0.750034
1262550,DES13S2anqt     ,0,0.2921,-0.0716717,-0.487955,0.001,0.0321714,0.28352,20.79,1.0,1.0
1262573,DES13S2acmi     ,0,0.2375,0.0368748,-2.15439,0.001,0.0342024,0.29418,19.43,0.9999999,0.99999523
1262588,DES13X2adaf     ,0,0.4064,0.22258,-2.61724,0.001,0.0765592,0.91001,21.74,0.6909003,0.67032397
1262613,DES13X2wwa      ,0,0.8339,-0.0698025,3.83483,0.001,0.095462,1.4190200000000002,23.36,0.9994475,0.9982565
1262616,DES13X2acjz     ,0,0.8713,-0.354068,1.39638,0.001,0.0554691,0.6239899999999999,23.89,0.9998084,0.99174535
1262671,DES13X2wvy      ,0,0.6412,-0.0828745,0.61207,0.0001,0.0607303,1.10406,21.87,0.9996159,0.9992483
1262715,DES13C3abhe     ,1,0.6894,-0.044389,1.24315,0.01,0.0333575999999999,0.35036,23.76,0.99999833,0.99996233
1262726,DES13X3amxt     ,0,0.251,-0.000226286,-2.47912,0.001,0.0442529,0.3752,20.21,0.9999999,0.99999964
1262746,DES13X3btsa     ,0,0.2308,0.0511449,0.2104599999999999,0.001,0.0283147999999999,0.21105,19.95,1.0,0.9999998
1262782,DES13X3aaiw     ,0,0.9444,-0.279525,-1.29629,0.001,0.34591,0.9039,23.27,0.9990483,0.9997746
1263039,DES13X1acqf     ,0,0.6732,0.0142334,-1.6587900000000002,0.001,0.51375,1.12048,22.8,0.999691,0.9954502
1263090,DES13X1acpy     ,0,0.6521,-0.156597,0.24353,0.001,0.0479099,0.6836399999999999,22.55,0.99999213,0.99999017
1263125,DES13C3acrs     ,0,1.0287,0.00545561,0.7225699999999999,0.001,0.0765143999999999,0.97032,23.56,0.69360125,0.51128113
1263139,DES13C1acmv     ,0,0.7274,-0.192184,0.5062399999999999,0.001,0.10069,1.04663,23.43,0.9999474,0.9998932
1263244,DES13E2abqz     ,0,0.458,0.0200069,-3.33319,0.001,0.00553528,0.94897,20.94,0.99969304,0.999818
1263273,DES13E2abrr     ,0,0.5046,-0.0516525999999999,-1.3551799999999998,0.001,0.0385689,0.58725,22.5,0.9999864,0.9999856
1263291,DES13E2acww     ,0,0.3936,0.0354375,0.3366099999999999,0.001,0.0314217,0.3182,23.7,1.0,1.0
1263369,DES13S1acsq     ,1,0.3125,-0.0545933,0.0374042,0.001,0.0279334,0.23654,21.49,1.0,1.0
1263538,DES13E1acrt     ,0,0.6227,0.0262968,2.37345,0.001,0.0684208,1.33495,23.25,0.9995271,0.99956286
1263579,DES13E1awzv     ,0,0.5616,-0.0625192,0.62624,0.001,0.0590871999999999,0.93261,21.77,0.9999821,0.999437
1263580,DES13E1acnd     ,0,0.5828,-0.0943205,0.0167452,0.001,0.0412915,0.6257199999999999,23.55,0.9999995,0.9999963
1263715,DES13S2acrg     ,1,0.2919,-0.0577514,0.23259,0.001,0.0295287,0.21309,23.23,1.0,1.0
1263785,DES13C3abub     ,0,1.0642,-0.113374,-1.63099,0.001,0.0723646999999999,0.87687,23.66,0.9877458,0.8016456
1263829,DES13C3aczk     ,0,0.5007,0.18105,-2.04706,0.001,0.0358524999999999,0.34592,21.29,0.9999958,0.99996454
1263852,DES13C1anvp     ,0,0.6608,-0.036431,-2.92857,0.001,0.074952,0.8042100000000001,22.0,0.9866774,0.9722773
1263893,DES13C1agbs     ,0,0.4159,-0.0391445999999999,-1.51136,0.001,0.0396582,0.4199699999999999,22.76,0.9999999,0.9999998
1263901,DES13C1ageq     ,0,0.6059,0.16801,0.78764,0.001,0.0730267,0.99873,22.73,0.9947529,0.99390185
1263930,DES13C2ahxt     ,0,0.4358,-0.0589933,-1.05589,0.001,0.0459992,0.5111399999999999,21.18,1.0,0.99999934
1263936,DES13C2ahxw     ,0,0.4952,0.12894,1.22468,0.001,0.0461296,0.62988,22.14,0.999987,0.99998415
1263989,DES13C2ahxx     ,0,0.3384,-0.000212622,-0.429284,0.001,0.031567,0.27608,21.14,1.0,0.9999999
1264007,DES13C1avnf     ,0,0.4361,-0.111874,-2.19591,0.001,0.0389564,0.3709699999999999,21.44,1.0,0.9999998
1264039,DES13C3abtv     ,0,0.4246,-0.0716569,-0.2535969999999999,0.001,0.0287107,0.28709,22.81,1.0,1.0
1264068,DES13S1avae     ,0,0.3305,0.0343638,-0.5245029999999999,0.001,0.0436636,0.48733,20.75,1.0,1.0
1264077,DES13S1aehk     ,0,0.5646,-0.0555298,0.64165,0.001,0.0580066,1.02059,22.62,0.99800235,0.9901126
1264083,DES13S1aehj     ,0,0.5939,-0.00822974,1.14097,0.001,0.0575196,0.8996799999999999,22.96,0.9999987,0.9999859
1264106,DES13S1acsn     ,0,0.4273,-0.0208752,0.16548,0.001,0.0352324,0.45298,21.82,0.8582839,0.9140135
1264434,DES13X3axri     ,0,0.3107,-0.0600243,0.30904,0.001,0.0139552,0.33175,20.19,0.9999989,0.99999845
1264499,DES13X2agcs     ,0,0.4484,-0.0227075999999999,-1.14668,0.001,0.04646,0.66466,21.39,0.9999987,0.99999344
1264512,DES13X2adag     ,0,0.3603,-0.0343873,-0.0115583,0.001,0.0307140999999999,0.3175199999999999,23.3,1.0,1.0
1264631,DES13X3adhe     ,0,0.553,-0.0956173999999999,-0.309186,0.001,0.0338136,0.3543699999999999,24.05,1.0,0.9999975
1264689,DES13X3adgu     ,0,0.731,-0.165372,0.29438,0.001,0.0724809,0.75837,23.82,0.17661339,0.5177468
1264948,DES13E2abrq     ,0,0.5039,0.0338794,0.0542271999999999,0.001,0.0458564,0.61223,22.24,0.99999976,0.9999999
1265089,DES13X2agct     ,0,0.4447,-0.0253453,0.0550811,0.001,0.0500495,0.54296,21.42,0.99999607,0.9999973
1265165,DES13S1afgh     ,0,0.3175,-0.0601611,-1.95892,0.001,0.0447575999999999,0.53959,20.5,0.9999999,0.9999983
1265169,DES13S1aval     ,0,0.6833,0.0800309999999999,-1.13031,0.001,0.0166840999999999,0.93646,23.09,0.9998393,0.9998627
1265231,DES13X3jyu      ,0,0.684,0.00187413,-0.301233,0.001,0.0788613,0.98671,22.33,0.99997425,0.9999571
1265426,DES13C2ahys     ,0,0.4203,-0.0311494,-0.637426,0.001,0.039243,0.4255,22.51,1.0,0.9999994
1265493,DES13C2agkz     ,0,0.6625,0.15961,-0.796292,0.001,0.12077,1.34495,22.11,0.991143,0.9879263
1265512,DES13C2agka     ,0,0.7251,0.0490914,-0.693901,0.001,0.11108,0.94904,23.19,0.9600705,0.9689208
1265832,DES13E2aftz     ,0,0.3988,0.21954,-1.37226,0.001,0.0845066,0.81112,20.81,0.9063163,0.9548222
1266064,DES13S2aggm     ,0,0.4231,0.23614,-2.08625,0.001,0.0987555,1.04766,21.08,0.98618966,0.9758005
1266483,DES13E1agdm     ,0,0.5955,-0.097046,1.26045,0.001,0.0673909,1.10983,22.96,0.99050575,0.81401646
1266485,DES13E1aggy     ,0,0.4627,0.3382699999999999,-0.36768,0.001,0.0934026999999999,1.50051,22.43,0.8533294,0.7959325
1266575,DES13S1aewq     ,0,0.7161,-0.0353311,-0.322404,0.001,0.0742683,0.99727,23.94,0.99994516,0.9999367
1266830,DES13X1afke     ,0,0.57,0.11855,-0.373129,0.001,0.0691541,0.8402799999999999,21.4,0.99817455,0.9978241
1271304,DES13S2acsy     ,0,0.7215,-0.0499945,-1.3002,0.001,0.00939167,1.0567,22.95,0.9996131,0.99941427
1271436,DES13C3aboe     ,0,0.7951,-0.1076299999999999,0.53117,0.001,0.0583846,0.66406,22.02,0.9999995,0.9999916
1273415,DES13S2awhp     ,0,0.8611,-0.188788,0.6320899999999999,0.001,0.0756526,1.00014,23.24,0.9997309,0.99967307
1274285,DES13C1avy      ,0,0.8244,-0.153523,0.72792,0.001,0.0872465,0.98736,23.59,0.9960905,0.9941847
1280113,DES13E1nkq      ,0,0.8086,-0.197016,1.52337,0.001,0.0791263,1.0245799999999998,22.51,0.9996228,0.99957216
1280135,DES13C1rhb      ,0,0.7708,-0.104538,0.3088599999999999,0.001,0.10056,0.8995200000000001,23.54,0.99999523,0.9999582
1281638,DES13X2nvz      ,0,0.4552,-0.107177,-2.02871,0.001,0.0667654999999999,0.6522,21.24,0.9982401,0.9967779
1281929,DES13E2sce      ,0,0.5906,0.2290699999999999,0.0684162,0.001,0.10008,1.26517,23.09,0.89736307,0.9088073
1284447,DES13C1wfn      ,0,0.8091,-0.201216,1.63456,0.001,0.084381,0.97859,23.31,0.99996066,0.9999589
1284567,DES13E2wog      ,0,0.6548,-0.00729513,1.57438,0.001,0.0486435999999999,0.80535,24.06,0.9997315,0.9992468
1285539,DES13C2abmm     ,0,0.4842,0.23181,-0.0884904,0.001,0.062778,0.62247,22.35,0.9995459,0.9994804
1285637,DES13E2abrj     ,0,0.8303,-0.227107,-1.61551,0.001,0.1280599999999999,1.2563,22.83,0.9998155,0.99966943
1286337,DES13E1aftw     ,0,0.663,-0.115904,-0.317664,0.001,0.044835,0.57793,24.49,0.99999785,0.99998915
