# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,all_class0_S_0,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB
1295794,DES14C3ckq      ,0,0.671,0.001,0.6716,0.001,11.52,0.05,22.19,99.0,0.82966477,1.1742,0.00845,1.38976,0.66274,-0.193263,0.032235,0.0757981
1295856,DES14E2bdf      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.99985373,0.55931,0.0045,0.53122,0.25497,-0.0899879,0.0142614,0.38034
1295921,DES14S1aoz      ,1,0.5239,0.007,-9.99,-9999.0,-999.0,-999.0,24.91,99.0,0.9944676,0.71067,0.00054,2.68779,0.72335,-0.0516617,0.0440689,0.79426
1295941,DES14S1bno      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.81,99.0,0.99999785,0.53725,0.0022,1.5291,0.41488,-0.0534893,0.026771,0.95799
1296161,DES14X3ate      ,0,0.8624,0.001,0.8639,0.001,10.39,0.05,23.69,99.0,0.99904054,0.90132,0.05,0.62406,0.56486,-0.0666315,0.0321849,0.25885
1296206,DES14X3asr      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.11,99.0,0.9999981,0.78752,0.0117,0.28742,0.46418,-0.0675203,0.0312075,0.78616
1296244,DES14X3asj      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.7,99.0,0.9999416,0.62669,0.01855,-1.22793,0.52122,0.0671136,0.045254,0.22396
1296273,DES14S2boa      ,1,0.1721,0.001,0.1729,0.001,7.97,0.06,23.72,99.0,0.29475343,0.35204,0.01208,-0.0330228,0.24685,-0.101882,0.0224122,0.1055
1296276,DES14S2bnw      ,0,0.2341,0.001,0.235,0.001,9.18,0.02,22.39,99.0,0.9999751,0.60232,0.00688,0.50737,0.44691,-0.0800657,0.0300754,0.97325
1296321,DES14S2bnq      ,1,0.1844,0.001,0.1853,0.001,9.26,0.02,21.59,99.0,1.0,0.20148,0.00825,-0.00999474,0.12437,0.0977839,0.0370977,0.0795351
1296372,DES14X1auo      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9947456,0.81477,0.01924,-0.00198902,0.71937,-0.1326,0.0429913,0.91852
1296402,DES14X1aux      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9956808,0.89945,0.01476,1.0432,0.75895,-0.178568,0.0372384,0.91354
1296406,DES14X1aup      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9999887,0.64576,0.03443,1.06298,0.54163,-0.095123,0.0505539,0.78638
1296510,DES14X1cbz      ,0,0.6445,0.001,0.6458,0.001,10.93,0.08,22.89,99.0,0.9895168,0.64823,0.02468,0.24111,0.97277,0.12421,0.0654262,0.34552
1296565,DES14X1bnk      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9993667,0.66494,0.00907,0.48613,0.53374,-0.082582,0.0326305,0.96377
1296651,DES14X2awn      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.95,99.0,0.88790953,0.79993,0.01368,0.63327,0.74853,-0.0907971,0.0437865,0.56799
1296656,DES14X2axy      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.75,99.0,0.9999963,0.59708,0.00585,1.44861,0.41598,-0.0178834,0.0274016,0.94832
1296657,DES14X2bnz      ,1,0.1461,0.001,0.147,0.001,9.43,0.03,19.97,99.0,1.0,0.15767,0.00169,1.03173,0.12889,0.00832342,0.0124665,0.15424
1296671,DES14X2boc      ,0,0.6485,0.001,0.6499,0.001,10.05,0.02,22.77,99.0,0.9913133,0.92591,0.00051,1.655,0.24046,-0.200001,0.00160936,0.34738
1296793,DES14X2boh      ,0,0.6439,0.001,0.6453,0.001,10.31,0.02,23.58,99.0,0.9933467,0.39205,0.00629,-2.67414,0.633,0.27867,0.039478,0.59165
1296802,DES14X3ata      ,0,0.7439,0.001,0.7453,0.001,11.02,0.02,22.91,99.0,0.6047275,0.90245,0.01133,-0.019648,0.37856,-0.139971,0.0132262,0.34398
1296861,DES14X3awa      ,0,0.9626,0.001,0.9642,0.001,10.93,0.01,23.37,99.0,0.9927128,0.83358,0.03963,-1.22044,0.87442,-0.047517,0.0660423,0.93318
1296864,DES14X2bnv      ,0,0.7117,0.001,0.7131,0.001,10.77,0.03,22.91,99.0,0.85600775,0.93794,0.00182,2.56867,0.63112,-0.154937,0.0315541,0.32612
1296895,DES14X3cgf      ,0,0.5641,0.001,0.5654,0.001,10.07,0.01,23.89,99.0,0.9530653,0.66036,0.00777,-0.0201474,0.51932,0.10771,0.0335255,0.85432
1296903,DES14X3avr      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,22.65,99.0,0.9925835,0.61755,0.0889,0.40661,0.46146,-0.223622,0.076823,0.77726
1296904,DES14X3avs      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.9,99.0,0.9920712,0.87728,0.00452,1.32726,0.4245,-0.130606,0.0249281,0.75158
1296919,DES14X3avt      ,0,0.677,0.001,0.6783,0.001,9.34,0.03,23.89,99.0,0.9995346,0.66182,0.00594,-1.12422,0.45619,0.00540635,0.0293779,0.50739
1296934,DES14X3awb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.07,99.0,0.98042107,0.76942,0.00949,-2.65705,0.81727,-0.017348,0.0472574,0.85175
1297026,DES14X3amb      ,1,0.2585,0.001,0.2596,0.001,10.82,0.01,20.38,99.0,0.99999917,0.31613,0.00442,-1.21732,0.21246,-0.169401,0.0182702,0.76847
1297061,DES14C1cov      ,0,0.5339,0.001,0.5344,0.001,10.08,0.02,23.22,99.0,0.7271192,0.71285,0.01621,-0.280594,0.53759,-0.0849306,0.0371694,0.69133
1297063,DES14C1cow      ,0,0.4352,0.001,0.4357,0.001,10.68,0.01,21.58,99.0,0.9999999,0.45248,0.04026,0.58138,0.37113,0.0585418,0.0728514,0.90744
1297064,DES14C1ben      ,0,0.6536,0.001,0.6542,0.001,11.12,0.02,22.64,99.0,0.86422455,0.53292,0.006,-2.12754,0.65378,0.0496307,0.0396684,0.6042
1297070,DES14C3cki      ,0,0.7307,0.001,0.7314,0.001,11.41,0.01,23.05,99.0,0.4230665,0.6486,0.00449,-0.748365,0.38674,0.00132505,0.0261246,0.86565
1297157,DES14C1cqo      ,0,0.5489,0.001,0.5495,0.001,10.88,0.01,21.6,99.0,0.99999964,0.5419,0.00744,1.27923,0.39657,-0.00831523,0.0300012,0.9306
1297318,DES14C2ctt      ,0,0.3348,0.001,0.3353,0.001,10.0,0.02,20.91,99.0,1.0,0.32682,0.00531,0.20553,0.2809,0.23119,0.0261515,0.99421
1297353,DES14C2cqv      ,0,0.544,0.001,0.5446,0.001,9.62,0.05,23.46,99.0,0.9999994,0.59813,0.05,2.11058,0.31174,-0.0869195,0.0228752,0.43981
1297377,DES14C3dyx      ,0,0.6098,0.001,0.6104,0.001,10.64,0.02,22.67,99.0,0.94908345,0.64179,0.00464,-1.16896,0.31593,-0.0818503,0.022706,0.9595
1297407,DES14C2crx      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.3,99.0,0.8628268,0.92116,0.00361,1.31046,0.73494,-0.0717329,0.0419832,0.96378
1297449,DES14C3bjy      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.48,99.0,0.9410937,0.86783,0.02126,-1.85395,0.47709,0.0519351,0.00775992,0.99434
1297465,DES14C3cwp      ,1,0.2778,0.001,0.2784,0.001,9.95,0.01,21.66,99.0,1.0,0.28135,0.00235,1.06539,0.10858,0.11455,0.012853,0.47881
1297490,DES14C3dzu      ,0,0.7365,0.001,0.7371,0.001,10.48,0.06,23.32,99.0,0.21049795,0.72909,0.00756,-1.03212,0.44036,-0.0391074,0.0269071,0.84248
1297532,DES14C3bfb      ,0,0.8646,0.001,0.8653,0.001,11.34,0.03,22.83,99.0,0.9997906,0.81927,0.00737,-2.3737,0.55735,-0.0953028,0.0289337,0.25525
1297537,DES14C3bjv      ,0,1.0357,0.001,1.0365,0.001,11.06,0.06,23.74,99.0,0.9992549,0.86737,0.01334,-1.22509,0.96452,-0.01205,0.0536239,0.78441
1297598,DES14C3cvo      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.65,99.0,0.9999777,0.83513,0.01015,1.02611,0.42812,0.0229116,0.030621,0.10638
1297609,DES14C3dzj      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.59,99.0,0.99741215,1.00785,0.00647,1.35178,0.51852,-0.0952937,0.0283213,0.89721
1297645,DES14E1bpm      ,0,0.8311,0.001,0.8324,0.001,10.79,0.02,22.41,99.0,0.7232757,0.62141,0.01235,1.64735,0.87847,0.20717,0.0510748,0.64924
1297742,DES14E1bqd      ,0,0.4626,0.001,0.4636,0.001,10.82,0.03,21.35,99.0,0.99999905,0.54798,0.0121,1.11631,0.31092,-0.207022,0.0269763,0.96264
1297772,DES14E1bpe      ,0,0.6076,0.001,0.6088,0.001,9.6,0.02,22.99,99.0,0.68421954,0.52526,0.00935,-0.368893,0.63853,0.20769,0.0406031,0.32315
1297862,DES14C3dip      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.51,99.0,0.9927994,1.07664,0.01746,0.11442,0.70356,-0.064992,0.0455618,0.96661
1297923,DES14E2bhn      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.92,99.0,0.93345934,0.6186,0.0073,1.66335,0.58661,0.12172,0.0359625,0.73746
1297927,DES14E2dhv      ,0,0.2851,0.001,0.286,0.001,9.49,0.01,22.15,99.0,1.0,0.30041,0.00374,0.12624,0.13335,-0.0453616,0.0152503,0.9015
1298076,DES14E2cma      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.91,99.0,0.78687316,0.81997,0.01291,-0.15045,0.72467,-0.116374,0.0413612,0.81976
1298079,DES14S1dai      ,0,0.2605,0.0,0.2614,0.0,11.11,0.02,19.27,99.0,1.0,0.25192,0.00329,0.18274,0.22948,0.10608,0.018812,0.96715
1298098,DES14S1btt      ,0,0.6258,0.001,0.627,0.001,10.97,0.04,22.36,99.0,0.9818108,0.72155,0.01218,-0.102678,0.84824,-0.181818,0.0470749,0.0105449
1298130,DES14E2cmh      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.06,99.0,0.8464468,0.77086,0.01367,-0.764511,0.99932,-0.0625338,0.0547928,0.86742
1298242,DES14S2dcw      ,0,0.6824,0.001,0.6837,0.001,10.49,0.06,23.02,99.0,0.98438305,0.4586,0.01242,-1.65408,0.62065,0.16809,0.0425889,0.76471
1298246,DES14S1dbz      ,0,0.6095,0.001,0.6106,0.001,10.69,0.03,22.38,99.0,0.5552598,0.61406,0.01584,2.42658,0.68315,0.0909326,0.0454445,0.86323
1298266,DES14S2dbl      ,0,0.4893,0.001,0.4904,0.001,9.91,0.02,22.73,99.0,0.9715863,0.44896,0.00621,-1.23438,0.49626,0.14073,0.0319986,0.89049
1298281,DES14S2dbi      ,1,0.2351,0.003,-9.99,-9999.0,-999.0,-999.0,22.81,99.0,1.0,0.23679,0.0025,-1.62409,0.15648,0.0238585,0.0145667,0.96475
1298313,DES14S2dcv      ,0,0.5846,0.001,0.5857,0.001,10.17,0.07,23.22,99.0,0.9524457,0.52159,0.01363,-0.808594,0.65921,0.11933,0.0463216,0.35366
1298339,DES14X1brr      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.26,99.0,0.9999006,0.47998,0.00497,0.73641,0.30829,-0.020308,0.0224755,0.52281
1298369,DES14X1brp      ,0,0.4779,0.001,0.4792,0.001,10.8,0.07,25.67,99.0,0.9998934,0.51334,0.00873,0.71373,0.32526,-0.101366,0.0252715,0.45713
1298375,DES14X1brq      ,0,0.345,0.001,0.3461,0.001,10.77,0.05,21.49,99.0,0.99999976,0.47972,0.00469,0.50545,0.34901,0.0288316,0.0251023,0.3824
1298599,DES14X2bti      ,0,0.567,0.0002,0.5682,0.0002,10.62,0.01,22.1,99.0,0.9912402,0.45027,0.0068,0.64486,0.69971,0.0872144,0.0428608,0.64378
1298831,DES14X1egl      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.82,99.0,0.9788341,0.55888,0.01019,1.56385,0.75076,0.29009,0.0463295,0.75028
1298872,DES14X1egp      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.54,99.0,0.9997166,0.61795,0.00669,0.31979,0.44417,-0.0441366,0.0312553,0.66245
1298876,DES14X2bxp      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.99648106,0.60129,0.00603,-0.877784,0.56667,-0.0111212,0.0349761,0.83136
1298939,DES14X2bxx      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.98,99.0,0.96262527,0.89275,0.006,-0.866555,0.87044,-0.125602,0.0440315,0.37337
1298947,DES14X2bxh      ,0,0.6444,0.001,0.6457,0.001,10.88,0.11,22.59,99.0,0.95009464,0.88874,0.05,1.43372,0.96059,-0.113895,0.0497691,0.72297
1298949,DES14X2efv      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.58,99.0,0.9800314,0.59401,0.01119,0.51761,0.61155,0.0642432,0.0405683,0.88388
1299033,DES14X2efr      ,0,0.6923,0.001,0.6936,0.001,10.77,0.02,22.72,99.0,0.99791783,0.63022,0.01078,-0.590328,0.48144,-0.0817063,0.0332384,0.79434
1299034,DES14X2fhb      ,0,0.5142,0.001,0.5155,0.001,10.6,0.03,22.11,99.0,0.9932509,0.65358,0.01123,-1.29246,0.86252,-0.0595485,0.0533651,0.066954
1299054,DES14X2cbc      ,0,0.2822,0.001,0.2833,0.001,10.15,0.01,21.97,99.0,0.5768019,0.53786,0.00432,-1.04551,0.51658,0.0590799,0.0328572,0.14326
1299090,DES14X2egt      ,0,0.683,0.001,0.6844,0.001,10.38,0.07,23.0,99.0,0.824428,0.6401,0.00746,-0.874507,0.64596,-0.045722,0.0400482,0.60066
1299124,DES14X3ehz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.22,99.0,0.9767502,0.74424,0.00303,-0.33401,0.75915,0.1243,0.043317,0.93547
1299172,DES14X3ehq      ,0,0.9611,0.001,0.9626,0.001,9.29,0.03,24.1,99.0,0.9983176,0.88017,0.00687,1.70415,0.73165,0.14207,0.043996,0.58994
1299190,DES14X3eif      ,0,0.6984,0.001,0.6997,0.001,9.4,0.06,23.36,99.0,0.995811,0.64212,0.01076,-0.136895,0.39125,0.0475854,0.0314861,0.84298
1299229,DES14X3eht      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.93,99.0,0.978075,1.06559,0.01851,0.40064,0.74232,-0.0759515,0.0407612,0.96406
1299258,DES14X3ced      ,0,0.8011,0.001,0.8026,0.001,11.25,0.08,22.83,99.0,0.9839045,0.7195,0.05,-1.72918,0.23657,-0.103747,0.0336724,0.6149
1299280,DES14C3enf      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.51,99.0,0.999003,0.88574,0.01148,-0.106788,0.54751,0.0121669,0.0356563,0.9819
1299327,DES14X3eib      ,0,0.9816,0.001,0.9832,0.001,10.58,0.11,23.85,99.0,0.4499504,1.04221,0.01197,0.00698621,0.29405,-0.120003,0.00197137,0.85573
1299377,DES14X3eii      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.17,99.0,0.99058235,0.99912,0.07699,0.9714,0.91353,0.0585086,0.0939255,0.56787
1299439,DES14E2dgb      ,0,0.5916,0.001,0.5927,0.001,10.13,0.0,21.86,99.0,0.9990101,0.56538,0.01512,0.86911,0.47751,0.0773838,0.0373998,0.95218
1299458,DES14E2dwu      ,0,0.5624,0.001,0.5635,0.001,9.26,0.03,22.84,99.0,0.99982387,0.57642,0.00675,0.79442,0.73905,0.11275,0.0480275,0.33479
1299565,DES14E2dfy      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.43,99.0,0.9999987,0.56147,0.00549,1.27706,0.251,-0.149028,0.0194619,0.59341
1299643,DES14C1fkl      ,1,0.3768,0.001,0.3773,0.001,9.52,0.02,23.1,99.0,1.0,0.37203,0.00374,0.69673,0.19743,-0.0549625,0.0176467,0.53496
1299712,DES14C2dmc      ,0,0.7306,0.001,0.7313,0.001,10.96,0.08,22.58,99.0,0.92986864,0.73353,0.01366,0.45095,0.53282,-0.106975,0.0362831,0.92711
1299746,DES14C2fkg      ,0,0.3657,0.001,0.3662,0.001,10.23,0.01,21.91,99.0,0.9999995,0.36439,0.00412,0.41634,0.28462,0.11443,0.0230202,0.54688
1299758,DES14C2fla      ,0,0.4724,0.001,0.4729,0.001,10.23,0.01,21.81,99.0,0.9999945,0.64736,0.00935,0.0170522,0.23523,-0.140003,0.00797411,0.0488269
1299775,DES14C2fkd      ,1,0.1601,0.001,0.1605,0.001,10.68,0.01,19.76,99.0,0.99999917,0.14051,0.00226,-0.381478,0.12544,0.14285,0.0153746,0.83779
1299785,DES14C2fkf      ,1,0.3813,0.001,0.3818,0.001,10.09,0.02,21.63,99.0,0.99999857,0.38926,0.00459,-0.105769,0.24252,-0.0142383,0.0204613,0.92874
1300030,DES14C3ear      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.1,99.0,0.98887455,1.11579,0.01809,0.74436,0.64983,-0.0759663,0.0390315,0.31176
1300036,DES14C3dis      ,0,0.6973,0.001,0.6979,0.001,12.02,0.0,23.09,99.0,0.9786435,0.66121,0.01407,-1.48305,0.65541,0.013972,0.0448097,0.93733
1300059,DES14S2dsr      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.14,99.0,0.87759864,0.94153,0.00881,2.10528,0.75263,-0.110918,0.0372535,0.54137
1300084,DES14S1elx      ,0,0.6176,0.001,0.6188,0.001,9.89,0.03,23.59,99.0,0.9997979,0.61028,0.01346,0.55974,0.59372,0.0684751,0.0442636,0.4869
1300094,DES14S2btv      ,0,0.5813,0.001,0.5824,0.001,10.63,0.06,21.81,99.0,0.8952781,0.54014,0.0212,0.7928,0.75458,0.15043,0.0484182,0.88949
1300160,DES14S2ekr      ,0,0.4093,0.001,0.4103,0.001,10.71,0.03,21.01,99.0,0.9972994,0.34894,0.0073,0.95929,0.3315,0.15365,0.0261343,0.65065
1300179,DES14S2elg      ,0,0.317,0.001,0.3179,0.001,9.94,0.01,21.35,99.0,1.0,0.3238,0.00351,-0.460869,0.20582,0.0143956,0.0191795,0.79545
1300206,DES14S1don      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.56,99.0,0.98180264,0.85722,0.03047,0.14755,0.68758,-0.0599805,0.00799687,0.80771
1300313,DES14S2emj      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.42,99.0,0.9770394,0.90179,0.00879,2.1716,0.65757,-0.125301,0.0351044,0.25151
1300338,DES14S2elw      ,0,0.6813,0.001,0.6826,0.001,11.03,0.04,22.38,99.0,0.90885985,0.63786,0.01443,-0.4398,0.42453,0.00998119,0.0126485,0.9768
1300372,DES14E1zpw      ,0,0.0007,0.001,0.0015,0.001,-999.0,-999.0,20.96,99.0,0.9965486,0.61956,0.05,-0.987206,0.14445,-0.175887,0.0117991,0.97051
1300386,DES14E2dgn      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.99378705,0.93971,0.00186,0.9132,0.39606,-0.060006,0.00344247,0.67123
1300390,DES14E1fls      ,0,0.2676,0.001,0.2686,0.001,10.32,0.08,20.82,99.0,1.0,0.26524,0.00135,-2.37912,0.1903,-0.0498947,0.0148504,0.99043
1300424,DES14E1dtv      ,0,0.4455,0.001,0.4466,0.001,10.71,0.02,21.76,99.0,0.98769593,0.80686,0.00604,-1.31338,0.47178,-0.171439,0.0271619,0.32369
1300441,DES14E2dwl      ,0,0.4848,0.001,0.4859,0.001,9.15,0.04,22.89,99.0,1.0,0.45257,0.01658,0.58746,0.29851,0.0432829,0.0373398,0.5467
1300468,DES14E2fmc      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,27.12,99.0,0.9985292,0.7034,0.00234,1.90742,0.52866,0.0117493,0.0346409,0.68096
1300470,DES14E2fly      ,0,0.5141,0.001,0.5152,0.001,10.65,0.02,21.71,99.0,0.99953043,0.63389,0.01384,0.0980901,0.60767,0.00978639,0.0432446,0.99608
1300516,DES14X1fnt      ,1,0.3104,0.001,0.3115,0.001,9.94,0.02,22.27,99.0,0.9993801,0.25296,0.00167,1.20244,0.17843,0.23598,0.0146825,0.28012
1300517,DES14E2flx      ,0,0.4003,0.001,0.4013,0.001,10.48,0.05,21.74,99.0,1.0,0.39384,0.00526,1.01234,0.24039,0.0834654,0.0217098,0.7101
1300531,DES14E2fmj      ,0,0.5845,0.001,0.5856,0.001,9.26,0.08,23.97,99.0,0.999997,0.71346,0.00089,0.49065,0.44863,-0.104905,0.0294696,0.83619
1300590,DES14X1fnn      ,0,0.6667,0.001,0.6681,0.001,11.13,0.02,22.38,99.0,0.98236036,0.65378,0.03044,-0.0228148,0.56031,-0.117859,0.0444321,0.95406
1300702,DES14X3fiu      ,0,0.6136,0.001,0.6149,0.001,11.33,0.14,21.26,99.0,0.9999223,0.61805,0.01919,0.84026,0.22006,-0.0188428,0.0317013,0.24758
1300708,DES14X3eqd      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.61,99.0,0.99543697,1.00273,0.00524,0.37783,0.49355,-0.0686754,0.0298743,0.94888
1300732,DES14X3fom      ,0,0.1231,0.001,0.1239,0.001,8.94,0.01,21.79,99.0,0.25031775,0.81649,0.0278,0.79371,0.57526,0.14834,0.0447968,0.93033
1300776,DES14X3fpx      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.99,99.0,0.9998629,0.83143,0.00963,0.7357,0.46557,-0.0760253,0.0297559,0.20121
1300777,DES14X3fpy      ,0,0.8168,0.001,0.8183,0.001,11.0,0.03,22.87,99.0,0.99219877,0.85713,0.05,1.12416,0.24101,-0.0799805,0.0106334,0.97351
1300912,DES14C3foo      ,1,0.3376,0.001,0.3382,0.001,9.53,0.02,22.33,99.0,1.0,0.31786,0.00785,-0.428171,0.14807,0.11596,0.0235816,0.98906
1300921,DES14S1ewi      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.71,99.0,0.9997565,0.57893,0.00711,-0.0514723,0.37049,-0.0984452,0.0283962,0.806
1301142,DES14S2emb      ,0,0.7114,0.001,0.7127,0.001,9.78,0.03,23.75,99.0,0.9910487,0.87358,0.01223,1.33302,0.58166,-0.159293,0.0324992,0.95408
1301332,DES14S2fqo      ,0,0.4675,0.001,0.4686,0.001,10.64,0.01,21.67,99.0,0.99894184,0.46612,0.01137,-1.17974,0.39661,-0.00103967,0.0341494,0.99504
1301397,DES14S2gco      ,0,0.6096,0.001,0.6108,0.001,10.44,0.02,22.78,99.0,0.9354351,0.63601,0.02115,0.14299,0.64361,0.0176345,0.0507884,0.60921
1301629,DES14C3ejg      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.98,99.0,0.9999621,0.83135,0.00915,0.20473,0.27026,-0.0772563,0.0195732,0.19274
1301909,DES14C1gxg      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9998098,0.75282,0.00653,-0.125194,0.43142,-0.13292,0.0252936,0.17284
1301922,DES14C1gxl      ,0,0.5262,0.001,0.5268,0.001,10.55,0.02,21.85,99.0,0.99827826,0.44934,0.00612,-1.17443,0.56066,0.15003,0.0348306,0.99003
1301933,DES14X3ftq      ,1,0.3296,0.001,0.3307,0.001,9.69,0.01,22.23,99.0,1.0,0.31334,0.00442,-0.258941,0.092703,-0.0289813,0.0129027,0.0176349
1301936,DES14C2fzx      ,0,0.343,0.001,0.3435,0.001,8.88,0.03,22.87,99.0,0.9999994,0.39396,0.00233,0.32104,0.18042,0.11002,0.00904526,0.0572041
1301952,DES14C1gxs      ,0,0.6284,0.001,0.629,0.001,10.94,0.04,23.05,99.0,0.9368103,0.90786,0.00107,1.65203,0.32038,-0.0799811,0.00769334,0.76765
1301963,DES14C2gwt      ,0,0.4153,0.001,0.4158,0.001,10.21,0.01,21.67,99.0,0.9999999,0.34361,0.00549,0.12718,0.25593,0.00134444,0.0202319,0.29981
1301976,DES14C2gwo      ,0,0.6138,0.001,0.6143,0.001,9.53,0.06,23.11,99.0,0.97377986,0.57834,0.02385,-1.03781,0.53369,0.0965406,0.0484892,0.89894
1302044,DES14C2gws      ,0,0.6839,0.001,0.6846,0.001,11.02,0.06,22.48,99.0,0.9985487,0.92206,0.00952,1.60029,0.81181,-0.122502,0.0422145,0.41782
1302064,DES14X3ftr      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.02,99.0,0.9997249,0.47625,0.00406,1.26083,0.28918,0.19566,0.022846,0.58172
1302095,DES14X3fto      ,0,0.9194,0.001,0.9209,0.001,10.3,0.01,23.74,99.0,0.99036354,0.87313,0.0105,0.64899,0.41965,-0.0891823,0.0282525,0.75756
1302123,DES14C3amv      ,0,0.2916,0.001,0.2921,0.001,10.5,0.01,20.36,99.0,0.9999993,0.30352,0.00413,0.12021,0.36284,0.00311266,0.0269767,0.5501
1302185,DES14C3gir      ,0,0.7372,0.001,0.7378,0.001,9.7,0.02,23.16,99.0,0.99330854,0.93422,0.01067,1.11468,0.29336,-0.0100109,0.00832632,0.35087
1302187,DES14C3gqv      ,1,0.2195,0.001,0.22,0.001,10.95,0.01,19.71,99.0,0.99999917,0.21278,0.00317,-0.702565,0.22823,0.0488965,0.0189324,0.41215
1302199,DES14C3gjd      ,0,0.87,0.001,0.8708,0.001,9.47,0.02,23.72,99.0,0.9989349,0.90264,0.00562,1.79525,0.48574,-0.0538886,0.0295064,0.69144
1302353,DES14E2gvq      ,0,0.5719,0.001,0.5731,0.001,10.61,0.02,22.14,99.0,0.9999995,0.55598,0.01139,0.26369,0.39568,-0.030176,0.0292483,0.8701
1302359,DES14C3fba      ,0,0.2531,0.001,0.2536,0.001,11.11,0.01,19.68,99.0,0.8428456,0.3318,0.00266,-0.108239,0.33224,-0.133817,0.0225709,0.0140834
1302418,DES14E2gvi      ,0,0.4778,0.001,0.4789,0.001,10.65,0.04,22.48,99.0,0.9999925,0.68641,0.01909,0.54682,0.32675,-0.209107,0.0240986,0.16164
1302572,DES14E1gve      ,0,0.5874,0.001,0.5886,0.001,10.96,0.02,21.32,99.0,0.997682,0.71738,0.00677,0.40096,0.3774,-0.183054,0.0235373,0.79546
1302648,DES14E2fyd      ,1,0.2317,0.001,0.2326,0.001,10.2,0.07,20.74,99.0,1.0,0.2087,0.0029,-0.43662,0.17496,0.15848,0.016824,0.83717
1302705,DES14E2cmo      ,0,0.7923,0.001,0.7936,0.001,9.78,0.03,23.5,99.0,0.92106676,0.86531,0.03159,1.47325,0.69096,-0.153578,0.0348764,0.93421
1302719,DES14E2hhu      ,0,0.6453,0.001,0.6464,0.001,10.16,0.03,23.46,99.0,0.99801135,0.66888,0.03108,0.49485,0.68398,0.0475188,0.0554494,0.99778
