# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology In DES+2024 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
# all_class0_s* probabilities for different models  
# ensemble=average_probability_set_0  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB,all_class0_S_0,all_class0_S_55,all_class0_S_100,all_class0_S_1000,all_class0_S_30469,average_probability_set_0
1331993,DES15X3lqs      ,1,0.7196,0.005,-9.998,-9.998,-999.0,-999.0,24.79,99.0,0.57539,0.00458,0.44783,0.31135,0.13743,0.0240639,0.22908,0.9999958,0.99985635,0.9964281,0.9990368,0.9999347,0.9990503
1331995,DES15X3lgz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.09,99.0,0.90525,0.0425,0.22488,0.71976,0.0599075,0.0620439,0.33354,0.9868973,0.9843121,0.99473214,0.97587013,0.9975073,0.9878637
1332008,DES15S2lgo      ,0,0.6116,0.001,0.6127,0.001,10.54,0.01,22.74,99.0,0.72987,0.01094,-0.293569,0.88367,-0.124525,0.0505278,0.34061,0.97093797,0.990845,0.9527501,0.9177781,0.9673904,0.9599403
1332033,DES15S2lgr      ,0,0.682,0.001,0.6833,0.001,10.67,0.01,22.5,99.0,0.67862,0.01043,0.39834,0.91672,-0.0537439,0.051893,0.52647,0.9899743,0.98633856,0.93219,0.96379316,0.9780191,0.97006303
1332037,DES15S2lhg      ,0,0.8284,0.001,0.8297,0.001,9.66,0.04,23.51,99.0,0.92374,0.00877,1.72947,0.76049,-0.144085,0.0380724,0.85351,0.9973241,0.99387133,0.985918,0.9987637,0.9824223,0.99165994
1332059,DES15S2lmu      ,1,0.5788,0.005,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.54798,0.00689,-0.224485,0.38158,-0.0983785,0.0272483,0.64195,0.96351707,0.9978917,0.999824,0.9998153,0.9999838,0.9922064
1332063,DES15X3lpl      ,0,0.5816,0.001,0.5828,0.001,9.17,0.03,23.78,99.0,0.70982,0.00702,-0.265315,0.3653,-0.0980174,0.0257776,0.66813,0.99999964,0.9999981,0.9999988,0.9999943,0.9999999,0.9999982
1332243,DES15C2lpn      ,0,0.4465,0.001,0.4471,0.001,10.18,0.04,21.93,99.0,0.45445,0.00457,0.63809,0.21683,-0.114005,0.0175259,0.0787925,0.9999974,0.9999107,0.9999924,0.9999825,0.99999666,0.99997586
1332303,DES15C2lpo      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.68,99.0,0.64068,0.00874,0.14434,0.24482,-0.109986,0.0124946,0.28773,0.9991295,0.99062693,0.9834041,0.9994054,0.9997397,0.9944612
1332392,DES15X2lmz      ,0,0.512,0.001,0.5132,0.001,10.23,0.03,22.05,99.0,0.53581,0.00338,-0.840206,0.46106,-0.0161688,0.0297179,0.47345,0.9422871,0.9639287,0.58774954,0.98359513,0.97279817,0.89007175
1332413,DES15X2lnb      ,1,0.6087,0.005,-9.99,-9999.0,-999.0,-999.0,25.38,99.0,0.64249,0.00462,1.17184,0.3729,-0.115898,0.0260075,0.40298,0.99812204,0.9995239,0.99958605,0.9998902,0.9997346,0.99937135
1332467,DES15X3lrd      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.39,99.0,0.93577,0.01976,-0.705369,0.71701,-0.0140638,0.0444862,0.63188,0.97887254,0.9788867,0.57419163,0.34598646,0.7858123,0.73274994
1332614,DES15C3lre      ,0,0.5186,0.001,0.5192,0.001,10.14,0.02,23.11,99.0,0.69531,0.00466,-0.131476,0.29157,-0.109563,0.0215347,0.90003,0.9999993,0.99999917,0.9999993,0.9999993,1.0,0.9999994
1332632,DES15C3lrf      ,0,0.6232,0.001,0.6238,0.001,10.62,0.04,22.97,99.0,0.65191,0.00885,-1.65394,0.29082,-0.0852629,0.0237603,0.028757,0.004238614,0.992546,0.6573844,0.9945201,0.9994766,0.7296332
1332689,DES15C1lnh      ,0,0.4877,0.001,0.4882,0.001,9.6,0.02,22.65,99.0,0.43182,0.01001,0.2196,0.44014,0.22353,0.0354078,0.90726,0.99999714,0.99998534,0.99991953,0.9999825,0.99999523,0.999976
1332701,DES15C1lku      ,0,0.7917,0.001,0.7923,0.001,10.43,0.04,23.12,99.0,0.58687,0.00933,0.0589156,0.49522,0.0177626,0.0331623,0.82639,0.81761277,0.54831046,0.6515879,0.85750425,0.59609187,0.6942214
1332709,DES15C1lle      ,0,0.6937,0.001,0.6943,0.001,9.97,0.05,22.87,99.0,0.56754,0.01004,0.96915,0.64047,0.11488,0.0397898,0.92772,0.9994506,0.9994541,0.9988385,0.9992901,0.99769247,0.9989451
1332721,DES15C1lni      ,0,0.4222,0.001,0.4227,0.001,9.87,0.02,22.6,99.0,0.44302,0.00348,0.0974034,0.32225,0.0755984,0.0244315,0.30153,0.9999938,0.99841774,0.72009754,0.99993026,0.99999774,0.94368744
1332793,DES15C1lng      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.86207,0.05,2.55719,0.21202,-0.115157,0.0265594,0.16712,0.99997807,0.99994683,0.9998273,0.9999434,0.9999981,0.9999388
1332795,DES15C1lnj      ,0,0.6798,0.001,0.6805,0.001,10.88,0.04,22.65,99.0,0.64846,0.01351,0.11664,0.7539,0.0647116,0.0491721,0.95323,0.99983263,0.9999857,0.9999347,0.99974877,0.9999522,0.9998908
1332819,DES15C3lpt      ,0,0.3418,0.001,0.3423,0.001,10.72,0.03,20.78,99.0,0.34721,0.05738,0.14514,0.54163,0.0187562,0.102,0.49437,0.99999964,0.99992037,0.9999913,0.99998844,1.0,0.99998
1332913,DES15C3lxr      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.8,99.0,0.8754,0.02247,-0.212594,0.91797,0.15439,0.0542632,0.71846,0.99823713,0.9999479,0.99949265,0.48359534,0.9986915,0.89599293
1333223,DES15C1loc      ,0,0.7021,0.001,0.7027,0.001,10.55,0.02,22.34,99.0,0.92163,0.00289,1.66054,0.29935,-0.100003,0.0045415,0.18478,0.99789846,0.999226,0.9938113,0.96326584,0.9924624,0.9893328
1333246,DES15S2lot      ,1,0.4377,0.001,0.4388,0.001,10.75,0.02,20.98,99.0,0.45208,0.01801,1.38344,0.44693,0.0930654,0.0402786,0.99768,0.99964964,0.9999584,0.99998355,0.99959403,0.9999794,0.999833
1333248,DES15S2lor      ,0,0.694,0.001,0.6952,0.001,10.15,0.01,22.25,99.0,0.69625,0.01213,-0.165858,0.52512,-0.186938,0.0332315,0.87017,0.9927226,0.99978894,0.999889,0.99784195,0.99920017,0.99788857
1333291,DES15X3loq      ,0,0.3646,0.001,0.3657,0.001,9.95,0.05,22.31,99.0,0.3814,0.01359,-0.0811924,0.17956,-0.0400663,0.0283112,0.99646,0.99999976,0.99999845,0.99998915,0.9993338,0.99999785,0.9998638
1333319,DES15E2lpg      ,0,0.6547,0.001,0.6559,0.001,11.01,0.04,21.83,99.0,0.52683,0.00949,1.95822,0.42307,0.24114,0.0324406,0.90537,0.9840844,0.97903,0.89467347,0.8047423,0.6593107,0.86436826
1334084,DES15S2mau      ,1,0.1335,0.001,0.1343,0.001,9.94,0.01,19.59,99.0,0.1355,0.00501,-0.594182,0.19916,0.0943327,0.0262096,0.99123,1.0,1.0,1.0,1.0,1.0,1.0
1334253,DES15C1lwm      ,0,0.6208,0.001,0.6213,0.001,9.34,0.03,23.51,99.0,0.5905,0.01926,0.44214,0.46986,0.0600037,0.00565193,0.72535,0.99999607,0.9999938,0.9999945,0.99996865,0.9999945,0.9999895
1334257,DES15C1mas      ,0,0.68,0.001,0.6807,0.001,10.86,0.04,22.53,99.0,0.45316,0.00587,-0.00921243,0.42257,0.11799,0.0277124,0.35111,0.9999957,0.99991393,0.99967897,0.99990106,0.9999988,0.99989766
1334265,DES15C1map      ,0,0.5859,0.001,0.5865,0.001,10.77,0.04,22.09,99.0,0.48541,0.01378,0.22423,0.5434,0.20306,0.0395999,0.98573,0.97301584,0.9997764,0.99830484,0.9984389,0.9996253,0.99383223
1334302,DES15E1mar      ,1,0.4546,0.001,0.4557,0.001,10.63,0.01,21.77,99.0,0.45077,0.00501,0.14569,0.35058,0.00667433,0.0236436,0.74981,0.99999964,0.9999989,0.99999917,0.999998,0.9999981,0.99999875
1334321,DES15E2mdj      ,0,0.8033,0.001,0.8045,0.001,10.47,0.08,23.93,99.0,0.80524,0.05,1.64761,0.23852,-0.0799994,0.00183823,0.0194792,0.89895505,0.7389253,0.8843046,0.22029476,0.85750467,0.7199968
1334423,DES15S1lyi      ,101,0.3579,0.001,0.3589,0.001,9.27,0.02,22.45,99.0,0.34928,0.00365,0.83266,0.24859,0.0530594,0.0195042,0.95359,0.9999999,0.9999999,0.9999995,0.9999994,0.9999999,0.9999997
1334448,DES15X1mbc      ,101,0.5169,0.001,0.5181,0.001,11.09,0.05,21.83,99.0,0.39739,0.00617,-2.05327,0.43027,0.10494,0.0308023,0.98278,0.99077237,0.9997404,0.9978916,0.9207803,0.9995666,0.9817503
1334470,DES15X1mav      ,1,0.5188,0.005,-9.99,-9999.0,-999.0,-999.0,26.01,99.0,0.53116,0.0056,1.45036,0.39732,0.00254967,0.0274676,0.0895134,0.99999845,0.999998,0.9999989,0.99999523,0.9999963,0.9999973
1334484,DES15X3lwz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.25,99.0,0.74633,0.01239,1.1495,0.37333,-0.0454684,0.0276997,0.86632,0.9999528,0.99850035,0.99995697,0.9999881,0.99999917,0.99967945
1334530,DES15E1maw      ,0,0.657,0.001,0.6583,0.001,11.08,0.03,22.12,99.0,0.64319,0.02005,-0.19648,0.79567,0.11757,0.0512595,0.59501,0.9966258,0.9951298,0.9895755,0.98653245,0.9812697,0.9898267
1334597,DES15X3lya      ,1,0.289,0.005,-9.99,-9999.0,-999.0,-999.0,23.68,99.0,0.28773,0.00236,0.64254,0.0849601,-0.0548319,0.0109214,0.99118,1.0,0.99999857,1.0,0.9999999,1.0,0.9999997
1334620,DES15X2lxw      ,1,0.1962,0.001,0.1972,0.001,10.11,0.01,20.4,99.0,0.21646,0.01379,-0.541239,0.27019,0.10699,0.0477051,0.94999,1.0,1.0,1.0,1.0,1.0,1.0
1334644,DES15X2lxv      ,1,0.2881,0.001,0.2891,0.001,11.34,0.01,19.84,99.0,0.27166,0.01037,-1.68944,0.18043,-0.00141178,0.0326889,0.89975,1.0,1.0,1.0,1.0,1.0,1.0
1334645,DES15X2mei      ,1,0.2312,0.001,0.2322,0.001,10.37,0.03,20.95,99.0,0.21522,0.00179,-0.549123,0.13072,0.027169,0.0131512,0.95915,1.0,1.0,1.0,1.0,1.0,1.0
1334647,DES15X2lyf      ,0,0.7433,0.001,0.7447,0.001,9.71,0.03,23.6,99.0,0.61296,0.01375,0.40673,0.33413,0.0199765,0.011817,0.18356,0.9887106,0.92736685,0.99181366,0.9831828,0.99242353,0.9766995
1334665,DES15X2mek      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.76,99.0,0.56037,0.01123,-0.432661,0.47348,0.0206233,0.0335258,0.47807,0.9999672,0.99992776,0.99954116,0.9997453,0.9998029,0.99979687
1334672,DES15X2meo      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.25,99.0,0.62984,0.02276,0.92667,0.59275,0.0493246,0.050912,0.7402,0.99114746,0.99666375,0.9955356,0.997026,0.9976707,0.9956087
1334677,DES15X2mej      ,0,0.7563,0.001,0.7577,0.001,10.75,0.06,23.81,99.0,0.587,0.01159,0.79294,0.64755,0.14552,0.0441804,0.90468,0.9877472,0.9751629,0.98141736,0.981544,0.9621113,0.9775966
1334686,DES15X2meg      ,0,0.659,0.001,0.6604,0.001,10.78,0.06,22.89,99.0,0.65426,0.00901,0.68612,0.60023,-0.0226919,0.0382363,0.98387,0.9992791,0.9999378,0.999585,0.99984586,0.99993134,0.9997158
1334707,DES15C3lyd      ,101,0.6488,0.001,0.6495,0.001,9.02,0.01,23.32,99.0,0.65294,0.00696,0.47375,0.22047,-0.117766,0.0185427,0.42558,0.7868041,0.9991948,0.9998995,0.9695711,0.9999603,0.9510859
1334742,DES15S1lyl      ,0,0.5281,0.001,0.5292,0.001,10.44,0.03,22.28,99.0,0.63097,0.00849,-0.556756,0.50138,-0.129865,0.0314533,0.56967,0.99970466,0.99974877,0.9998907,0.9994215,0.9999274,0.9997386
1334809,DES15C3lyv      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.21,99.0,0.8867,0.03392,0.02248,0.91132,0.0959032,0.0551169,0.21761,0.7024475,0.96993244,0.41637695,0.0053232824,0.94026816,0.6068697
1334853,DES15X3lyz      ,0,0.702,0.001,0.7033,0.001,9.91,0.04,22.92,99.0,0.60825,0.0009,-0.623538,0.28426,0.0472618,0.021462,0.21887,0.8018488,0.065041214,0.84145594,0.92814827,0.9999243,0.72728366
1334879,DES15C3lzl      ,1,0.6393,0.005,-9.998,-9.998,-999.0,-999.0,27.36,99.0,0.49124,0.00241,-0.317192,0.24947,0.25467,0.019762,0.10195,0.0015606973,0.9155572,0.58498305,0.06488132,0.99997735,0.5133919
1334901,DES15C3lzc      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.37,99.0,0.96021,0.00657,1.54737,0.41198,-0.0635737,0.0260895,0.42418,0.9989355,0.99991,0.99991417,0.99984443,0.9992374,0.99956834
1334955,DES15C3mbi      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.2,99.0,0.75624,0.01224,0.27039,0.32396,0.13998,0.0137201,0.24568,0.9899844,0.9998714,0.9967368,0.9400199,0.99882823,0.98508817
1335079,DES15E2mdb      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.97,99.0,0.67689,0.00826,-2.82842,0.00835418,-0.00762961,0.0162517,0.0554167,0.90840775,0.95593643,0.88892686,0.9746722,0.93663627,0.932916
1335091,DES15E2mbt      ,0,0.8081,0.001,0.8094,0.001,10.85,0.04,23.35,99.0,0.82519,0.02242,0.81417,0.73423,-0.0899032,0.0439195,0.15282,0.9985115,0.9603113,0.99580634,0.9883924,0.9553873,0.9796817
1335259,DES15C1mcb      ,0,0.727,0.001,0.7276,0.001,10.63,0.05,22.88,99.0,0.94028,0.00911,0.63479,0.56815,-0.155803,0.0293959,0.44438,0.97230196,0.93570393,0.90896016,0.94130343,0.98543304,0.9487405
1335262,DES15C1mhf      ,0,0.5285,0.001,0.5291,0.001,10.03,0.01,21.74,99.0,0.49772,0.00679,-1.05788,0.75335,0.24188,0.0438426,0.34183,0.9904204,0.9814643,0.9976667,0.89447933,0.99940014,0.9726862
1335274,DES15C1mda      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.23,99.0,0.57162,0.02177,-0.942923,0.64799,0.11318,0.0460408,0.81449,0.9840772,0.9919018,0.98760825,0.7648136,0.9932961,0.9443394
1335305,DES15S2mji      ,0,0.334,0.001,0.335,0.001,9.48,0.02,21.41,99.0,0.38991,0.00682,-0.205607,0.27213,0.00325364,0.0249181,0.62301,0.99999845,0.9999926,0.99999404,0.99999356,0.99999964,0.9999957
1335432,DES15C3mes      ,0,0.4269,0.001,0.4275,0.001,10.18,0.01,22.21,99.0,0.43989,0.0026,-1.53715,0.17612,-0.0215278,0.0148702,0.7968,0.99999964,0.9999999,0.99999976,0.9999994,1.0,0.9999997
1335472,DES15E2mhj      ,1,0.506,0.001,0.507,0.001,10.21,0.02,22.26,99.0,0.48345,0.00659,0.4593,0.28284,-0.0172377,0.0211605,0.46247,0.9999995,0.9999987,0.9999989,0.9999994,0.99999964,0.9999992
1335564,DES15X2mey      ,1,0.6062,0.001,0.6075,0.001,9.41,0.05,23.66,99.0,0.49859,0.03988,-0.964279,0.43565,0.0433636,0.0665382,0.0850075,0.997426,0.99959654,0.99916613,0.99681276,0.9975061,0.99810153
1335585,DES15X2mfa      ,0,0.6056,0.001,0.6069,0.001,10.29,0.02,23.26,99.0,0.8518,0.03329,0.32136,0.54438,-0.149949,0.0110274,0.25968,0.78105813,0.5541915,0.9676608,0.7899217,0.3573673,0.6900399
1335671,DES15C2mky      ,0,0.5244,0.001,0.525,0.001,10.97,0.03,21.07,99.0,0.52998,0.00847,0.70947,0.27251,-0.0969986,0.0232161,0.85504,1.0,0.9999988,0.9999995,0.99999964,0.9999999,0.99999964
1335675,DES15C2mkx      ,0,0.6073,0.001,0.6079,0.001,11.01,0.02,21.45,99.0,0.63719,0.0069,-0.575544,0.50507,-0.147828,0.034331,0.97945,0.99999976,0.9999987,0.9999963,0.9999981,0.99999964,0.99999845
1335694,DES15S1mjm      ,101,0.2532,0.001,0.2541,0.001,10.22,0.03,18.91,99.0,0.24781,0.00453,0.98208,0.12363,-0.00517085,0.0183493,0.63867,1.0,0.9999994,1.0,1.0,1.0,0.9999999
1335717,DES15C3mgv      ,1,0.3048,0.001,0.3053,0.001,9.62,0.01,21.96,99.0,0.32028,0.0019,-0.0978241,0.1198,0.0797388,0.0120529,0.65242,1.0,1.0,1.0,1.0,1.0,1.0
1335718,DES15C3mga      ,1,0.6993,0.005,-9.998,-9.998,-999.0,-999.0,26.58,99.0,0.6082,0.00422,0.0931501,0.20232,0.0185824,0.0170181,0.0940034,0.99999833,0.9999982,0.999998,0.99999774,0.9999999,0.99999845
1335756,DES15S1mjn      ,0,0.4493,0.001,0.4504,0.001,10.42,0.03,21.46,99.0,0.58618,0.019,0.81411,0.49429,-0.0450501,0.0390067,0.99904,0.999964,0.99995136,0.99997294,0.99988735,0.9999945,0.99995404
1335818,DES15C3mjq      ,0,0.6225,0.001,0.6232,0.001,11.04,0.02,21.8,99.0,0.50281,0.013,1.23469,0.42049,0.29735,0.0349126,0.99752,0.99999535,0.9951866,0.9993511,0.9996575,0.99925345,0.9986888
1335843,DES15C3mgy      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,1.03218,0.01103,1.04261,0.61686,0.011952,0.0379779,0.37202,0.9970746,0.9989588,0.992786,0.95492333,0.99721116,0.98819077
1335854,DES15C1mhl      ,0,0.5787,0.001,0.5793,0.001,9.64,0.02,22.89,99.0,0.72824,0.01044,0.82883,0.5176,-0.127706,0.033433,0.89912,0.99916804,0.99658173,0.9985648,0.9983364,0.99848396,0.99822694
1335868,DES15C1mhp      ,101,0.6194,0.005,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.52749,0.00794,1.40561,0.39333,0.11033,0.0304631,0.54741,0.9999217,0.99999106,0.9999845,0.9999821,0.9999887,0.9999736
1335869,DES15C1mhk      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.16,99.0,0.56191,0.00258,0.97395,0.46637,0.0766176,0.0310911,0.0670181,0.36781076,0.7866693,0.18036082,0.64174014,0.87111485,0.5695392
1335878,DES15C1mhw      ,0,0.2437,0.001,0.2441,0.001,9.88,0.01,20.81,99.0,0.72198,0.00331,1.2222,0.64371,-0.0841566,0.0387815,0.68346,0.9547462,0.84301764,0.7426431,0.63367105,0.83564454,0.80194455
1335885,DES15C1mle      ,0,0.3993,0.001,0.3998,0.001,10.84,0.01,20.82,99.0,0.46317,0.00763,0.91071,0.41988,0.0857309,0.031759,0.79244,0.99973863,0.9999416,0.9997713,0.99999356,0.9999013,0.99986935
1336008,DES15E2mhy      ,1,0.4376,0.001,0.4387,0.001,9.74,0.01,22.72,99.0,0.41461,0.00519,1.00283,0.21839,-0.0462825,0.0181721,0.44567,0.9999995,0.9999999,0.9999999,0.9999999,0.9999999,0.9999998
1336009,DES15E2mhv      ,1,0.3418,0.001,0.3427,0.001,9.31,0.02,22.8,99.0,0.36023,0.0092,-0.146789,0.26527,0.13851,0.0260939,0.96708,1.0,0.9999999,0.9999999,0.9999974,1.0,0.9999994
1336103,DES15E2mva      ,0,0.1184,0.001,0.1192,0.001,9.58,0.01,21.27,99.0,0.50162,0.01923,-2.07164,0.31084,-0.0932149,0.0332706,0.66031,0.9998031,0.99998736,0.9999931,0.99953294,0.99995756,0.99985486
1336150,DES15E2mie      ,0,0.3481,0.001,0.349,0.001,9.55,0.02,21.77,99.0,0.35315,0.00349,-1.43842,0.3678,0.26177,0.0253431,0.28448,0.986826,0.9999547,0.97885805,0.99928975,0.9998267,0.99295104
1336172,DES15E2mlg      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.49,99.0,0.69413,0.01588,-0.892189,0.45905,-0.168124,0.0335653,0.14364,0.99999905,0.9999989,0.9999932,0.9999441,0.9999958,0.9999862
1336244,DES15E1mnh      ,0,0.5649,0.001,0.5661,0.001,10.83,0.04,21.27,99.0,0.88985,0.02712,1.91818,0.91839,-0.0733695,0.04977,0.99268,0.9873334,0.9933629,0.9703975,0.9647392,0.9986098,0.9828886
1336260,DES15E1mng      ,0,0.6667,0.001,0.6679,0.001,10.87,0.02,22.65,99.0,0.54394,0.00667,0.68728,0.51884,0.12124,0.0350104,0.89625,0.8990996,0.85697263,0.555267,0.58714736,0.78125495,0.7359483
1336359,DES15X1mpc      ,0,0.4282,0.001,0.4294,0.001,9.19,0.07,23.31,99.0,0.56154,0.00929,-1.14779,0.43679,-0.0712754,0.0295775,0.68548,0.96979105,0.9990096,0.9998467,0.998992,0.99884415,0.99329674
1336384,DES15X1mjv      ,0,0.5831,0.001,0.5844,0.001,11.13,0.02,22.37,99.0,0.41922,0.00643,0.61725,0.32314,0.29999,0.0118059,0.77559,0.988439,0.9740528,0.994768,0.9917129,0.99273056,0.9883407
1336453,DES15S2mpg      ,1,0.1849,0.001,0.1858,0.001,9.16,0.03,21.55,99.0,0.18475,0.0009,1.03422,0.0967661,-0.00107686,0.0101766,0.21136,1.0,1.0,1.0,1.0,1.0,1.0
1336464,DES15S2mpb      ,0,0.3873,0.001,0.3883,0.001,10.4,0.02,21.2,99.0,0.4299,0.00978,1.44429,0.38198,0.0684858,0.0302202,0.92227,0.99999416,0.99999464,0.999944,0.9999839,0.99999726,0.9999827
1336480,DES15S2mpl      ,1,0.256,0.001,0.2569,0.001,9.96,0.01,20.76,99.0,0.24516,0.00517,-0.0861871,0.18347,0.0993105,0.0216798,0.92787,0.9999999,0.9999999,0.9999999,1.0,0.9999999,0.9999999
1336485,DES15X3mka      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.06,99.0,0.61058,0.00512,-0.70669,0.39303,0.17369,0.0309029,0.24452,0.9764654,0.97271246,0.021971503,0.97238433,0.9204473,0.7727962
1336558,DES15S1mpy      ,0,0.4676,0.001,0.4687,0.001,10.83,0.03,20.94,99.0,0.53348,0.01102,-1.62182,0.46054,-0.0733302,0.0354712,0.14177,0.9427772,0.9974069,0.9970811,0.98963857,0.9930258,0.9839859
1336577,DES15X3mpf      ,0,0.7377,0.001,0.7391,0.001,9.94,0.02,23.44,99.0,0.65479,0.01815,-0.23153,0.65479,0.27639,0.0479507,0.96464,0.8773403,0.9275084,0.06983037,0.23719616,0.9201139,0.6063978
1336599,DES15C3mpj      ,0,0.6775,0.001,0.6781,0.001,11.25,0.07,22.13,99.0,1.12807,0.05,1.68338,0.43662,-0.169958,0.0232079,0.22647,0.95535266,0.0012195725,0.9843679,0.9964994,0.83628994,0.75474584
1336687,DES15X2mpm      ,1,0.2338,0.001,0.2348,0.001,8.57,0.03,23.15,99.0,0.22666,0.00204,0.34753,0.12056,0.11338,0.0131612,0.89124,1.0,1.0,1.0,1.0,0.9999999,1.0
1336693,DES15X2mlr      ,0,0.648,0.001,0.6493,0.001,11.14,0.02,21.79,99.0,0.46296,0.00458,-1.07159,0.41235,0.086057,0.0296794,0.6208,0.99939775,0.99990284,0.9984957,0.99963605,0.99997747,0.999482
1336707,DES15X2mlp      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.63827,0.00496,-1.40982,0.55896,-0.0772358,0.0348432,0.28602,0.5950257,0.320415,0.74731195,0.5775427,0.54411536,0.55688214
1336845,DES15C2mlv      ,0,0.6054,0.001,0.6059,0.001,10.81,0.06,22.84,99.0,0.99194,0.00725,1.55105,0.63772,-0.0929088,0.0344911,0.11845,0.98779416,0.99332917,0.9950982,0.9853935,0.98521394,0.98936576
1336902,DES15C1mmh      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.11,99.0,0.72387,0.01879,0.25402,0.74799,0.021176,0.0511508,0.51059,0.98652995,0.9864633,0.9962852,0.9961009,0.99865156,0.99280614
1336953,DES15X3mps      ,0,0.6001,0.001,0.6014,0.001,8.77,0.03,23.49,99.0,0.62542,0.00705,-0.725905,0.35675,-0.09034,0.026718,0.0301341,0.9999919,0.99999917,0.9999949,0.99999726,0.9999957,0.9999958
1336957,DES15C3mpu      ,0,0.8296,0.001,0.8303,0.001,11.27,0.06,23.04,99.0,0.99679,0.00765,1.3179,0.92871,-0.0341104,0.0484739,0.45943,0.9997433,0.46822107,0.9840851,0.9545288,0.9929999,0.8799156
1336980,DES15C1mpw      ,0,0.5344,0.001,0.535,0.001,10.86,0.03,21.96,99.0,0.91055,0.04819,1.35732,0.72371,-0.109548,0.0394435,0.25664,0.9515086,0.8688708,0.9434714,0.91970307,0.99097985,0.93490666
1337221,DES15E1mvj      ,1,0.6688,0.005,-9.99,-9999.0,-999.0,-999.0,25.11,99.0,0.51488,0.00516,-0.447621,0.39868,-0.0161612,0.0289315,0.32311,0.9999981,0.9999981,0.9999962,0.99999344,0.9997936,0.99995583
1337228,DES15E1mvi      ,1,0.5774,0.001,0.5786,0.001,9.73,0.05,23.2,99.0,0.56658,0.01052,-1.02148,0.4788,-0.032754,0.0345471,0.89684,0.9763229,0.98383486,0.98352146,0.9686989,0.97740877,0.9779574
1337234,DES15E1mvm      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.46,99.0,0.3129,0.00227,1.1837,0.23904,0.0188594,0.0179414,0.75863,0.99999976,0.99999976,0.9999999,0.9999995,0.9999999,0.9999998
1337244,DES15X1mqb      ,0,0.6926,0.001,0.694,0.001,11.08,0.01,22.27,99.0,0.54302,0.03226,1.21596,0.62811,0.1459,0.0615163,0.95933,0.9999907,0.9999883,0.99996233,0.9999827,0.9999924,0.9999833
1337267,DES15X1mvk      ,0,0.4532,0.001,0.4544,0.001,9.53,0.06,22.33,99.0,0.46047,0.00929,0.35119,0.45104,0.086934,0.0338413,0.57709,0.9999844,0.999964,0.99994075,0.9999863,0.9999937,0.9999739
1337272,DES15X1mvl      ,1,0.5036,0.001,0.5048,0.001,8.46,0.09,24.33,99.0,0.45712,0.00525,-1.1351,0.39523,-0.0172796,0.0291759,0.62903,0.9999995,0.99999857,0.99999857,0.99999714,0.9999995,0.9999987
1337311,DES15X1mvn      ,0,0.4213,0.001,0.4225,0.001,10.5,0.02,21.75,99.0,0.44042,0.00778,-0.426621,0.34832,-0.0712606,0.0282189,0.78603,0.99999475,0.9999862,0.9999987,0.9998865,0.99999523,0.9999722
1337321,DES15X1mvp      ,0,0.5626,0.001,0.5639,0.001,11.27,0.05,21.96,99.0,0.46046,0.00861,0.78485,0.46729,0.057548,0.0342162,0.37611,0.99997485,0.99990356,0.997148,0.9999206,0.99977666,0.9993447
1337325,DES15X1mvs      ,1,0.6387,0.005,-9.998,-9.998,-999.0,-999.0,24.43,99.0,0.63551,0.01769,-0.371593,0.50313,-0.131926,0.0390419,0.46672,0.99995744,0.9995034,0.9995297,0.9999145,0.9999105,0.99976313
